<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.27	12:00:00	101936.72	102089.14	101840.43	102074.54	14400	0	80
2025.07.27	16:00:00	102074.49	102074.49	101789.08	101789.08	14400	0	80
2025.07.27	20:00:00	101789.03	102085.22	101766.98	102054.94	14400	0	80
2025.07.28	00:00:00	102054.89	102252.35	102052.24	102193.95	14400	0	80
2025.07.28	04:00:00	102193.90	102200.19	101830.12	101830.12	14400	0	80
2025.07.28	08:00:00	101830.07	102256.07	101828.02	102211.57	14400	0	80
2025.07.28	12:00:00	102211.52	102211.52	101956.53	101993.44	14400	0	80
2025.07.28	16:00:00	101993.39	102008.85	101741.67	101741.67	14400	0	80
2025.07.28	20:00:00	101741.62	101807.75	101630.54	101662.08	14400	0	80
2025.07.29	00:00:00	101662.03	101712.40	101438.54	101487.13	14400	0	80
2025.07.29	04:00:00	101487.08	101508.55	101268.14	101328.74	14400	0	80
2025.07.29	08:00:00	101328.69	101387.20	101209.37	101343.09	14400	0	80
2025.07.29	12:00:00	101343.04	101343.04	101131.25	101240.94	14400	0	80
2025.07.29	16:00:00	101240.89	101397.34	101131.64	101387.44	14400	0	80
2025.07.29	20:00:00	101387.39	101425.18	101247.97	101387.06	14400	0	80
2025.07.30	00:00:00	101387.01	101542.68	101212.74	101474.36	14400	0	80
2025.07.30	04:00:00	101474.31	101835.91	101436.61	101752.76	14400	0	80
2025.07.30	08:00:00	101752.71	101842.30	101679.80	101806.30	14400	0	80
2025.07.30	12:00:00	101806.25	101911.84	101674.93	101894.54	14400	0	80
2025.07.30	16:00:00	101894.49	102016.71	101760.64	101980.76	14400	0	80
2025.07.30	20:00:00	101980.71	102095.78	101926.11	101958.07	14400	0	80
2025.07.31	00:00:00	101958.02	102100.76	101816.16	102053.26	14400	0	80
2025.07.31	04:00:00	102053.21	102148.60	102032.34	102070.96	14401	0	80
2025.07.31	08:00:00	102070.91	102098.77	101793.47	101805.33	14400	0	80
2025.07.31	12:00:00	101805.28	101875.13	101584.49	101682.01	14400	0	80
2025.07.31	16:00:00	101681.96	101722.30	101535.75	101703.70	14400	0	80
2025.07.31	20:00:00	101703.65	101704.36	101534.37	101534.37	14400	0	80
2025.08.01	00:00:00	101534.32	101556.72	101333.51	101335.70	14400	0	80
2025.08.01	04:00:00	101335.65	101519.02	101221.35	101469.07	14400	0	80
2025.08.01	08:00:00	101469.02	101579.36	101300.19	101356.42	14400	0	80
2025.08.01	12:00:00	101356.37	101421.69	101255.24	101417.46	14400	0	80
2025.08.01	16:00:00	101417.41	101559.99	101334.09	101439.26	14400	0	80
2025.08.01	20:00:00	101439.21	101439.21	101216.74	101234.59	14400	0	80
2025.08.02	00:00:00	101234.54	101312.15	101130.95	101150.20	14400	0	80
2025.08.02	04:00:00	101150.15	101285.96	101060.80	101212.25	14400	0	80
